STATISTIC Label,Year,Country,Sex,Origin or Destination,UNIT,VALUE,MigrationDirection,Total Migration
Estimated Migration (Persons in April),-1.4985372985307104,EU14 excl Irl (UK & Ireland),Female,Emigrants: All destinations,Thousand,-0.4347981557295174,0,-1.9333354542602277
Estimated Migration (Persons in April),-1.4985372985307104,EU14 excl Irl (UK & Ireland),Female,Immigrants: All origins,Thousand,-0.4347981557295174,1,-0.9333354542602277
Estimated Migration (Persons in April),-1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Both sexes,Net migration,Thousand,,0,-1.4985372985307104
Estimated Migration (Persons in April),-1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Both sexes,Emigrants: All destinations,Thousand,,0,-1.4985372985307104
Estimated Migration (Persons in April),-1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Both sexes,Immigrants: All origins,Thousand,,1,-0.4985372985307104
Estimated Migration (Persons in April),-1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Male,Net migration,Thousand,,0,-1.4985372985307104
Estimated Migration (Persons in April),-1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Male,Emigrants: All destinations,Thousand,,0,-1.4985372985307104
Estimated Migration (Persons in April),-1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Male,Immigrants: All origins,Thousand,,1,-0.4985372985307104
Estimated Migration (Persons in April),-1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Female,Net migration,Thousand,,0,-1.4985372985307104
Estimated Migration (Persons in April),-1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Female,Emigrants: All destinations,Thousand,,0,-1.4985372985307104
Estimated Migration (Persons in April),-1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Female,Immigrants: All origins,Thousand,,1,-0.4985372985307104
Estimated Migration (Persons in April),-1.404878717372541,United Kingdom (1),Both sexes,Net migration,Thousand,-1.750077285815223,0,-3.154956003187764
Estimated Migration (Persons in April),-1.404878717372541,United Kingdom (1),Both sexes,Emigrants: All destinations,Thousand,1.7315439408822326,0,0.3266652235096916
Estimated Migration (Persons in April),-1.404878717372541,United Kingdom (1),Both sexes,Immigrants: All origins,Thousand,0.5581086385508681,1,0.15322992117832712
Estimated Migration (Persons in April),-1.404878717372541,United Kingdom (1),Male,Net migration,Thousand,-1.1440172945012215,0,-2.5488960118737625
Estimated Migration (Persons in April),-1.404878717372541,United Kingdom (1),Male,Emigrants: All destinations,Thousand,0.6290305524280384,0,-0.7758481649445026
Estimated Migration (Persons in April),-1.404878717372541,United Kingdom (1),Male,Immigrants: All origins,Thousand,0.06165524141067535,1,-0.34322347596186575
Estimated Migration (Persons in April),-1.404878717372541,United Kingdom (1),Female,Net migration,Thousand,-1.1827019747978598,0,-2.587580692170401
Estimated Migration (Persons in April),-1.404878717372541,United Kingdom (1),Female,Emigrants: All destinations,Thousand,0.5258714049703361,0,-0.8790073124022049
Estimated Migration (Persons in April),-1.404878717372541,United Kingdom (1),Female,Immigrants: All origins,Thousand,-0.08018858634366545,1,-0.48506730371620654
Estimated Migration (Persons in April),-1.404878717372541,United States,Both sexes,Net migration,Thousand,-0.8216449586959015,0,-2.2265236760684424
Estimated Migration (Persons in April),-1.404878717372541,United States,Both sexes,Emigrants: All destinations,Thousand,-0.08018858634366545,0,-1.4850673037162065
Estimated Migration (Persons in April),-1.404878717372541,United States,Both sexes,Immigrants: All origins,Thousand,-0.3251915615557086,1,-0.7300702789282496
Estimated Migration (Persons in April),-1.404878717372541,United States,Male,Net migration,Thousand,-0.7120383645220926,0,-2.1169170818946337
Estimated Migration (Persons in April),-1.404878717372541,United States,Male,Emigrants: All destinations,Thousand,-0.3122966681234959,0,-1.717175385496037
Estimated Migration (Persons in April),-1.404878717372541,United States,Male,Immigrants: All origins,Thousand,-0.44769304916173025,1,-0.8525717665342714
Estimated Migration (Persons in April),-1.404878717372541,United States,Female,Net migration,Thousand,-0.686248577657667,0,-2.091127295030208
Estimated Migration (Persons in April),-1.404878717372541,United States,Female,Emigrants: All destinations,Thousand,-0.34453390170402787,0,-1.7494126190765689
Estimated Migration (Persons in April),-1.404878717372541,United States,Female,Immigrants: All origins,Thousand,-0.4541404958778366,1,-0.8590192132503776
Estimated Migration (Persons in April),-1.404878717372541,Canada,Both sexes,Net migration,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Canada,Both sexes,Emigrants: All destinations,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Canada,Both sexes,Immigrants: All origins,Thousand,,1,-0.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Canada,Male,Net migration,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Canada,Male,Emigrants: All destinations,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Canada,Male,Immigrants: All origins,Thousand,,1,-0.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Canada,Female,Net migration,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Canada,Female,Emigrants: All destinations,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Canada,Female,Immigrants: All origins,Thousand,,1,-0.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Australia,Both sexes,Net migration,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Australia,Both sexes,Emigrants: All destinations,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Australia,Both sexes,Immigrants: All origins,Thousand,,1,-0.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Australia,Male,Net migration,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Australia,Male,Emigrants: All destinations,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Australia,Male,Immigrants: All origins,Thousand,,1,-0.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Australia,Female,Net migration,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Australia,Female,Emigrants: All destinations,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Australia,Female,Immigrants: All origins,Thousand,,1,-0.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,Other countries (23),Both sexes,Net migration,Thousand,-0.621774110496603,0,-2.0266528278691442
Estimated Migration (Persons in April),-1.404878717372541,Other countries (23),Both sexes,Emigrants: All destinations,Thousand,-0.08663603305977188,0,-1.491514750432313
Estimated Migration (Persons in April),-1.404878717372541,Other countries (23),Both sexes,Immigrants: All origins,Thousand,-0.13176816007251663,1,-0.5366468774450577
Estimated Migration (Persons in April),-1.404878717372541,Other countries (23),Male,Net migration,Thousand,-0.5766419834838582,0,-1.9815207008563993
Estimated Migration (Persons in April),-1.404878717372541,Other countries (23),Male,Emigrants: All destinations,Thousand,-0.34453390170402787,0,-1.7494126190765689
Estimated Migration (Persons in April),-1.404878717372541,Other countries (23),Male,Immigrants: All origins,Thousand,-0.34453390170402787,1,-0.7494126190765689
Estimated Migration (Persons in April),-1.404878717372541,Other countries (23),Female,Net migration,Thousand,-0.5315098564711135,0,-1.9363885738436544
Estimated Migration (Persons in April),-1.404878717372541,Other countries (23),Female,Emigrants: All destinations,Thousand,-0.31874411483960224,0,-1.7236228322121432
Estimated Migration (Persons in April),-1.404878717372541,Other countries (23),Female,Immigrants: All origins,Thousand,-0.36387624185234707,1,-0.7687549592248881
Estimated Migration (Persons in April),-1.404878717372541,All countries,Both sexes,Net migration,Thousand,-2.0531072814722235,0,-3.4579859988447645
Estimated Migration (Persons in April),-1.404878717372541,All countries,Both sexes,Emigrants: All destinations,Thousand,3.0532705176840444,0,1.6483918003115035
Estimated Migration (Persons in April),-1.404878717372541,All countries,Both sexes,Immigrants: All origins,Thousand,1.5703577729795726,1,1.1654790556070316
Estimated Migration (Persons in April),-1.404878717372541,All countries,Male,Net migration,Thousand,-1.2794136755394556,0,-2.6842923929119964
Estimated Migration (Persons in April),-1.404878717372541,All countries,Male,Emigrants: All destinations,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,All countries,Male,Immigrants: All origins,Thousand,,1,-0.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,All countries,Female,Net migration,Thousand,-2.1756087690782455,0,-3.5804874864507865
Estimated Migration (Persons in April),-1.404878717372541,All countries,Female,Emigrants: All destinations,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,All countries,Female,Immigrants: All origins,Thousand,,1,-0.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,EU14 excl Irl (UK & Ireland),Both sexes,Net migration,Thousand,-0.5830894301999646,0,-1.9879681475725057
Estimated Migration (Persons in April),-1.404878717372541,EU14 excl Irl (UK & Ireland),Both sexes,Emigrants: All destinations,Thousand,-0.24782220096243188,0,-1.6527009183349728
Estimated Migration (Persons in April),-1.404878717372541,EU14 excl Irl (UK & Ireland),Both sexes,Immigrants: All origins,Thousand,-0.25426964767853827,1,-0.6591483650510792
Estimated Migration (Persons in April),-1.404878717372541,EU14 excl Irl (UK & Ireland),Male,Net migration,Thousand,-0.5766419834838582,0,-1.9815207008563993
Estimated Migration (Persons in April),-1.404878717372541,EU14 excl Irl (UK & Ireland),Male,Emigrants: All destinations,Thousand,-0.4347981557295174,0,-1.8396768731020585
Estimated Migration (Persons in April),-1.404878717372541,EU14 excl Irl (UK & Ireland),Male,Immigrants: All origins,Thousand,-0.4347981557295174,1,-0.8396768731020585
Estimated Migration (Persons in April),-1.404878717372541,EU14 excl Irl (UK & Ireland),Female,Net migration,Thousand,-1.5050743106031796,0,-2.9099530279757206
Estimated Migration (Persons in April),-1.404878717372541,EU14 excl Irl (UK & Ireland),Female,Emigrants: All destinations,Thousand,-0.38966602871677264,0,-1.7945447460893136
Estimated Migration (Persons in April),-1.404878717372541,EU14 excl Irl (UK & Ireland),Female,Immigrants: All origins,Thousand,-0.4025609221489854,1,-0.8074396395215264
Estimated Migration (Persons in April),-1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Both sexes,Net migration,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Both sexes,Emigrants: All destinations,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Both sexes,Immigrants: All origins,Thousand,,1,-0.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Male,Net migration,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Male,Emigrants: All destinations,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Male,Immigrants: All origins,Thousand,,1,-0.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Female,Net migration,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Female,Emigrants: All destinations,Thousand,,0,-1.404878717372541
Estimated Migration (Persons in April),-1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Female,Immigrants: All origins,Thousand,,1,-0.404878717372541
Estimated Migration (Persons in April),-1.3112201362143716,United Kingdom (1),Both sexes,Net migration,Thousand,-0.8538821922764335,0,-2.1651023284908053
Estimated Migration (Persons in April),-1.3112201362143716,United Kingdom (1),Both sexes,Emigrants: All destinations,Thousand,0.9062707612206137,0,-0.40494937499375794
Estimated Migration (Persons in April),-1.3112201362143716,United Kingdom (1),Both sexes,Immigrants: All origins,Thousand,0.6290305524280384,1,0.3178104162136668
Estimated Migration (Persons in April),-1.3112201362143716,United Kingdom (1),Male,Net migration,Thousand,-0.6798011309415606,0,-1.9910212671559322
Estimated Migration (Persons in April),-1.3112201362143716,United Kingdom (1),Male,Emigrants: All destinations,Thousand,0.20994651588112245,0,-1.1012736203332492
Estimated Migration (Persons in April),-1.3112201362143716,United Kingdom (1),Male,Immigrants: All origins,Thousand,0.1067873684234201,1,-0.20443276779095143
Estimated Migration (Persons in April),-1.3112201362143716,United Kingdom (1),Female,Net migration,Thousand,-0.750723044818731,0,-2.0619431810331026
Estimated Migration (Persons in April),-1.3112201362143716,United Kingdom (1),Female,Emigrants: All destinations,Thousand,0.11968226185563297,0,-1.1915378743587386
